Account,GameNumber,Date,StartTime,DayOfWeek,HourOfDay,GameOfDay,GameOfWeek,TimeControl,MyElo,OppElo,Color,ECO,Result,Termination,ICastledFirst,ICastledShort,ICastledLong,OppCastledShort,OppCastledLong,LastResult,2ndLastResult,MyNumMoves,OppNumMoves,MyTotalTime,OppTotalTime,MyAvgTPM,OppAvgTPM,MyCastlingMove,OppCastlingMove,TimeSinceLast
Cosmos_IV,1321,2024-10-01,23:02:49,3,24,9,19,600,1627,1622,black,D00,lost,resignation,Yes,Yes,No,Yes,No,lost,won,34,34,429,125.5,12.62,3.69,10,11,34101.60
Cosmos_IV,1322,2024-10-01,23:12:54,3,24,10,20,600,1619,1638,black,D12,lost,abandoned,Yes,Yes,No,Yes,No,lost,lost,11,12,51,89.9,4.64,7.49,9,11,176.00
Cosmos_IV,1323,2024-10-02,11:24:23,4,12,6,17,300,1107,1113,white,A40,lost,resignation,No,Yes,No,Yes,No,lost,lost,21,21,118.4,55,5.64,2.62,17,16,43838.00
Cosmos_IV,1324,2024-10-02,11:27:37,4,12,7,18,300,1099,1149,white,D00,lost,resignation,No,No,No,Yes,No,lost,lost,18,18,236.2,83.8,13.12,4.66,N/A,17,75.60
Cosmos_IV,1325,2024-10-03,15:01:08,5,16,1,13,600,1612,1667,black,B10,lost,resignation,No,No,No,Yes,No,lost,lost,11,12,156.5,68,14.23,5.67,N/A,11,98974.80
Cosmos_IV,1326,2024-10-03,15:05:45,5,16,2,14,600,1604,1603,white,A80,lost,resignation,No,Yes,No,Yes,No,lost,lost,26,26,412.2,229.3,15.85,8.82,23,7,120.50
Cosmos_IV,1327,2024-10-03,15:16:43,5,16,3,15,600,1613,1643,black,D02,won,resignation,No,Yes,No,Yes,No,lost,lost,48,48,568.9,461,11.85,9.6,12,12,245.80
Cosmos_IV,1328,2024-10-03,15:39:59,5,16,4,16,600,1621,1604,black,D10,won,resignation,No,No,No,Yes,No,won,lost,57,58,533.5,386.1,9.36,6.66,N/A,9,827.10
Cosmos_IV,1329,2024-10-04,13:27:27,6,14,5,17,300,1107,1091,white,A45,won,resignation,Yes,No,Yes,No,No,won,won,18,17,117.2,96.9,6.51,5.7,14,N/A,77914.50
Cosmos_IV,1330,2024-10-04,13:31:16,6,14,6,18,300,1116,1135,white,D00,won,resignation,Yes,Yes,No,No,Yes,won,won,15,14,105,59.6,7.0,4.26,12,12,111.80
Cosmos_IV,1331,2024-10-05,21:02:00,7,22,1,19,600,1612,1606,black,B18,lost,resignation,No,Yes,No,Yes,No,won,won,15,16,156.4,247.7,10.43,15.48,14,10,113339.00
Cosmos_IV,1332,2024-10-05,21:09:14,7,22,2,20,600,1604,1637,black,B10,lost,resignation,No,No,No,Yes,No,lost,won,14,15,98.8,69.1,7.06,4.61,N/A,12,277.60
Cosmos_IV,1333,2024-10-06,02:50:40,1,3,3,21,600,1613,1624,black,D10,won,resignation,No,No,No,No,No,lost,lost,8,8,90.5,90.5,11.31,11.31,N/A,N/A,20387.20
Cosmos_IV,1334,2024-10-06,02:54:01,1,3,4,22,600,1605,1600,white,A45,lost,resignation,No,No,No,No,Yes,won,lost,57,57,553.7,447.8,9.71,7.86,N/A,16,110.50
Cosmos_IV,1335,2024-10-06,03:11:15,1,4,5,23,600,1597,1592,white,D00,lost,resignation,No,No,No,No,No,lost,won,45,45,462.6,563.3,10.28,12.52,N/A,N/A,480.30
Cosmos_IV,1336,2024-10-06,22:47:07,1,23,4,24,600,1605,1598,black,B12,won,checkmate,No,No,No,Yes,No,lost,lost,25,25,464.5,245.2,18.58,9.81,N/A,12,70089.40
Cosmos_IV,1337,2024-10-07,19:23:24,2,20,2,25,600,1612,1566,black,B12,won,resignation,No,No,No,No,No,won,lost,17,17,285.6,160.4,16.8,9.44,N/A,N/A,73712.50
Cosmos_IV,1338,2024-10-07,19:31:14,2,20,3,26,600,1620,1592,white,D82,won,resignation,No,No,No,Yes,No,won,won,20,19,300.5,135.6,15.03,7.14,N/A,5,184.40
Cosmos_IV,1339,2024-10-09,01:42:27,4,2,1,17,600,1627,1567,white,D00,won,timeout,No,No,No,No,No,won,won,43,42,558.8,599.5,13.0,14.27,N/A,N/A,108372.50
Cosmos_IV,1340,2024-10-09,02:02:04,4,3,2,18,600,1619,1634,white,A45,lost,resignation,No,Yes,No,Yes,No,won,won,39,39,548.5,560.2,14.06,14.36,21,7,618.20
Cosmos_IV,1341,2024-10-09,02:21:14,4,3,3,19,600,1618,1586,black,D00,draw,repetition,No,Yes,No,Yes,No,lost,won,38,39,318.1,268.7,8.37,6.89,23,18,601.50
Cosmos_IV,1342,2024-10-09,12:10:51,4,13,4,18,600,1626,1602,white,D00,won,checkmate,No,No,No,Yes,No,draw,lost,46,45,590.3,592.8,12.83,13.17,N/A,8,35058.90
Cosmos_IV,1343,2024-10-12,23:00:30,7,24,1,11,600,1634,1633,black,B12,won,checkmate,No,No,Yes,Yes,No,won,draw,36,36,469.6,309.8,13.04,8.61,12,8,297588.70
Cosmos_IV,1344,2024-10-12,23:33:06,7,24,2,12,600,1625,1607,black,A04,lost,resignation,Yes,Yes,No,No,No,won,won,30,31,530,513.3,17.67,16.56,16,N/A,1486.40
Cosmos_IV,1345,2024-10-12,23:51:01,7,24,3,13,600,1617,1635,white,D00,lost,checkmate,No,No,No,Yes,No,lost,won,19,19,336.5,174,17.71,9.16,N/A,11,545.00
Cosmos_IV,1346,2024-10-14,04:12:14,2,5,1,10,600,1609,1619,black,D02,lost,resignation,No,Yes,No,Yes,No,lost,lost,72,72,585.2,462.8,8.13,6.43,16,10,101736.50
Cosmos_IV,1347,2024-10-14,04:30:11,2,5,2,11,600,1602,1652,white,B13,lost,resignation,No,No,No,No,No,lost,lost,11,11,113.5,109.6,10.32,9.96,N/A,N/A,491.80
Cosmos_IV,1348,2024-10-15,18:15:24,3,19,1,10,600,1594,1601,black,A00,lost,resignation,No,No,No,No,No,lost,lost,23,24,447.4,222.2,19.45,9.26,N/A,N/A,135799.50
Cosmos_IV,1349,2024-10-15,18:27:13,3,19,2,11,600,1602,1586,black,B12,won,resignation,No,Yes,No,Yes,No,lost,lost,52,52,542.3,320.9,10.43,6.17,21,7,261.60
Cosmos_IV,1350,2024-11-03,16:01:40,1,17,1,1,600,1593,1578,black,D00,lost,resignation,Yes,Yes,No,Yes,No,won,lost,44,45,539.7,212.4,12.27,4.72,10,14,1635924.70
Cosmos_IV,1351,2024-11-03,16:14:42,1,17,2,2,600,1586,1631,white,A48,lost,resignation,No,Yes,No,Yes,No,lost,won,29,29,150.3,77.4,5.18,2.67,13,4,242.30
Cosmos_IV,1352,2024-11-03,21:51:25,1,22,3,3,600,1593,1552,white,D02,won,resignation,Yes,Yes,No,No,No,lost,lost,14,14,126.2,129.9,9.01,9.28,14,N/A,20052.70
Cosmos_IV,1353,2024-11-03,21:56:05,1,22,4,4,600,1584,1552,white,D02,lost,resignation,Yes,Yes,No,No,No,won,lost,22,22,376.5,270.4,17.11,12.29,16,N/A,153.80
Cosmos_IV,1354,2024-11-03,22:07:28,1,23,5,5,600,1575,1553,black,A07,lost,resignation,No,No,No,No,No,lost,won,17,18,253.7,165.6,14.92,9.2,N/A,N/A,306.50
Cosmos_IV,1355,2024-11-04,12:07:07,2,13,6,6,600,1582,1522,black,B13,won,resignation,No,No,Yes,Yes,No,lost,lost,30,30,491.1,170.6,16.37,5.69,15,6,50125.30
Cosmos_IV,1356,2024-11-04,20:43:04,2,21,5,7,600,1590,1587,white,D00,won,resignation,Yes,Yes,No,Yes,No,won,lost,24,24,365.9,182.4,15.25,7.6,7,13,30465.90
Cosmos_IV,1357,2024-11-05,08:16:45,3,9,3,8,600,1581,1576,white,D02,lost,checkmate,Yes,Yes,No,Yes,No,won,won,32,32,509.8,372.4,15.93,11.64,10,10,41255.10
Cosmos_IV,1358,2024-11-05,08:31:43,3,9,4,9,600,1589,1592,black,A04,won,timeout,No,Yes,No,No,Yes,lost,won,31,31,472.6,406.4,15.25,13.11,16,9,388.20
Cosmos_IV,1359,2024-11-06,11:57:30,4,12,1,10,600,1581,1603,black,D04,lost,checkmate,No,No,Yes,Yes,No,won,lost,25,26,234.8,128.4,9.39,4.94,12,11,98274.40
Cosmos_IV,1360,2024-11-06,12:04:16,4,13,2,11,600,1581,1567,black,B12,draw,insufficient material,No,No,No,Yes,No,lost,won,60,60,586.2,427.9,9.77,7.13,N/A,8,171.20
Cosmos_IV,1361,2024-11-07,18:55:33,5,19,1,12,600,1588,1551,black,B12,won,checkmate,No,No,No,Yes,No,draw,lost,70,70,581.9,313,8.31,4.47,N/A,10,110490.80
Cosmos_IV,1362,2024-11-07,20:52:00,5,21,2,13,600,1595,1539,white,D02,won,timeout,No,No,No,Yes,No,won,draw,70,69,574.6,598.8,8.21,8.68,N/A,7,6405.10
Cosmos_IV,1363,2024-11-07,22:28:50,5,23,3,14,600,1603,1600,white,A80,won,timeout,Yes,No,Yes,No,No,won,won,23,22,382.5,589.2,16.63,26.78,20,N/A,5235.40
Cosmos_IV,1364,2024-11-08,10:37:08,6,11,4,15,300,1105,1114,white,D00,lost,resignation,No,No,No,Yes,No,won,won,20,20,176.7,83.5,8.83,4.17,N/A,13,43315.50
Cosmos_IV,1365,2024-11-08,10:43:23,6,11,5,16,300,1095,1141,black,D01,lost,resignation,No,Yes,No,No,Yes,lost,won,22,23,236.6,107.3,10.75,4.67,19,13,198.30
Cosmos_IV,1366,2024-11-08,10:49:26,6,11,6,17,300,1084,1086,black,B13,lost,resignation,No,No,No,Yes,No,lost,lost,16,17,104,57.5,6.5,3.38,N/A,15,126.40
Cosmos_IV,1367,2024-11-08,10:53:49,6,11,7,18,300,1074,1100,white,A40,lost,timeout,Yes,No,Yes,No,No,lost,lost,40,40,299.5,219,7.49,5.47,12,N/A,159.00
Cosmos_IV,1368,2024-11-10,03:10:45,1,4,1,19,600,1595,1631,white,D00,lost,timeout,No,No,No,No,No,lost,lost,82,82,599.9,597.9,7.32,7.29,N/A,N/A,144716.50
Cosmos_IV,1369,2024-11-10,23:42:20,1,24,2,15,600,1604,1626,white,A45,won,resignation,Yes,Yes,No,Yes,No,lost,lost,28,28,331.3,358.9,11.83,12.82,12,12,73295.10
Cosmos_IV,1370,2024-11-10,23:55:28,1,24,3,16,600,1612,1613,black,D15,won,checkmate,Yes,Yes,No,Yes,No,won,lost,80,81,586.9,473.8,7.34,5.85,12,15,456.70
Cosmos_IV,1371,2024-11-11,00:16:09,2,1,4,17,600,1619,1554,white,A43,won,resignation,Yes,Yes,No,No,No,won,won,8,8,47.4,123.5,5.92,15.44,8,N/A,654.10
Cosmos_IV,1372,2024-11-11,00:19:25,2,1,5,18,600,1611,1619,white,D00,lost,timeout,No,No,No,Yes,No,won,won,54,53,599.9,375.1,11.11,7.08,N/A,6,148.60
Cosmos_IV,1373,2024-11-11,04:09:30,2,5,5,19,600,1619,1597,black,B10,won,resignation,No,Yes,No,No,Yes,lost,won,36,36,454.2,534.9,12.62,14.86,15,11,13205.10
Cosmos_IV,1374,2024-11-11,16:35:21,2,17,6,19,600,1610,1592,black,B12,lost,resignation,No,Yes,No,Yes,No,won,lost,70,70,599,580.6,8.56,8.29,18,8,44296.80
Cosmos_IV,1375,2024-11-11,16:55:31,2,17,7,20,600,1619,1643,white,D00,won,checkmate,No,Yes,No,Yes,No,lost,won,35,34,451.8,359.3,12.91,10.57,24,6,611.00
Cosmos_IV,1376,2024-11-12,09:21:37,3,10,3,18,600,1627,1590,black,B10,won,resignation,No,No,No,No,No,won,lost,14,14,90.1,87,6.44,6.21,N/A,N/A,58714.20
Cosmos_IV,1377,2024-11-12,09:25:07,3,10,4,19,600,1627,1618,black,B12,draw,repetition,Yes,Yes,No,No,No,won,won,59,59,452.8,462.3,7.67,7.84,15,N/A,119.90
Cosmos_IV,1378,2024-11-12,09:40:56,3,10,5,20,600,1634,1589,white,D00,won,checkmate,No,No,No,Yes,No,draw,won,24,23,283,151.3,11.79,6.58,N/A,11,496.20
Cosmos_IV,1379,2024-11-12,13:17:18,3,14,6,21,600,1625,1596,black,D11,lost,resignation,Yes,Yes,No,Yes,No,won,draw,32,33,417.9,291,13.06,8.82,10,11,12699.00
Cosmos_IV,1380,2024-11-12,13:29:44,3,14,7,22,600,1633,1607,white,D00,won,resignation,No,No,Yes,Yes,No,lost,won,48,47,348.3,180.8,7.26,3.85,18,8,328.10
Cosmos_IV,1381,2024-11-12,13:39:09,3,14,8,23,600,1625,1647,white,D00,lost,resignation,Yes,Yes,No,Yes,No,won,lost,27,27,301.5,327.3,11.17,12.12,11,13,216.70
Cosmos_IV,1382,2024-11-12,13:51:46,3,14,9,24,600,1617,1647,black,B12,lost,checkmate,No,Yes,No,Yes,No,lost,won,58,58,588.5,511.1,10.15,8.81,20,13,455.50
Cosmos_IV,1383,2024-11-12,18:51:19,3,19,8,25,600,1625,1596,black,B10,won,timeout,No,Yes,No,Yes,No,lost,lost,90,91,592.4,598.7,6.58,6.58,12,7,17384.50
Cosmos_IV,1384,2024-11-13,20:02:16,4,21,1,24,600,1633,1604,white,A40,won,abandoned,No,No,No,No,No,won,lost,19,18,204.3,139.3,10.75,7.74,N/A,N/A,90064.60
Cosmos_IV,1385,2024-11-13,22:38:26,4,23,2,25,600,1626,1688,white,A80,lost,resignation,No,No,No,Yes,No,won,won,26,26,271.7,326.9,10.45,12.57,N/A,5,9165.70
Cosmos_IV,1386,2024-11-13,22:49:02,4,23,3,26,600,1635,1644,black,A00,won,timeout,Yes,Yes,No,Yes,No,lost,won,35,35,537.6,599.8,15.36,17.14,11,17,364.30
Cosmos_IV,1387,2024-11-13,23:25:19,4,24,4,27,600,1642,1586,black,B12,won,resignation,No,Yes,No,Yes,No,won,lost,32,32,284.5,115.2,8.89,3.6,18,12,1639.40
Cosmos_IV,1388,2024-11-13,23:33:08,4,24,5,28,600,1633,1624,white,E61,lost,resignation,No,Yes,No,Yes,No,won,won,48,47,572,487.2,11.92,10.37,19,4,184.50
Cosmos_IV,1389,2024-11-14,13:32:08,5,14,6,29,600,1633,1623,white,D37,draw,agreement,No,No,No,Yes,No,lost,won,28,28,161.4,135.4,5.76,4.84,N/A,10,49768.00
Cosmos_IV,1390,2024-11-14,13:37:48,5,14,7,30,600,1625,1651,white,A45,lost,resignation,Yes,No,Yes,Yes,No,draw,lost,21,21,260.6,269.8,12.41,12.85,14,16,178.60
Cosmos_IV,1391,2024-11-15,14:37:28,6,15,1,24,600,1617,1648,black,B10,lost,resignation,Yes,Yes,No,No,Yes,lost,draw,28,29,409.3,308.2,14.62,10.63,10,15,89719.40
Cosmos_IV,1392,2024-11-15,14:49:43,6,15,2,25,600,1624,1580,black,A02,won,resignation,No,No,No,No,No,lost,lost,31,31,345.8,181.8,11.15,5.86,N/A,N/A,325.70
Cosmos_IV,1393,2024-11-15,14:58:59,6,15,3,26,600,1615,1583,black,B10,lost,resignation,No,No,No,Yes,No,won,lost,11,11,70.3,18.6,6.39,1.69,N/A,5,210.20
Cosmos_IV,1394,2024-11-15,15:00:42,6,16,4,27,600,1622,1572,white,D00,won,abandoned,Yes,No,Yes,No,No,lost,won,32,31,481.4,500.2,15.04,16.14,22,N/A,32.70
Cosmos_IV,1395,2024-11-17,00:45:27,1,1,1,28,600,1613,1602,black,D11,lost,checkmate,No,Yes,No,Yes,No,won,lost,63,64,597.8,585.6,9.49,9.15,11,7,121003.60
Cosmos_IV,1396,2024-11-17,01:05:41,1,2,2,29,600,1605,1614,black,A01,lost,resignation,Yes,Yes,No,Yes,No,lost,won,31,32,337.5,313.3,10.89,9.79,10,11,616.20
Cosmos_IV,1397,2024-11-17,01:17:14,1,2,3,30,600,1613,1584,white,A40,won,timeout,No,No,No,No,Yes,lost,lost,60,60,599.6,598.4,9.99,9.97,N/A,7,355.50
Cosmos_IV,1398,2024-11-17,20:21:18,1,21,4,30,600,1621,1589,white,D00,won,resignation,Yes,No,Yes,Yes,No,won,lost,40,39,525.5,321.5,13.14,8.24,12,13,68044.40
Cosmos_IV,1399,2024-11-18,00:19:36,2,1,5,27,600,1621,1641,black,B13,draw,repetition,Yes,Yes,No,Yes,No,won,won,39,40,545.3,353.9,13.98,8.85,18,19,13772.50
Cosmos_IV,1400,2024-11-18,00:34:57,2,1,6,28,600,1612,1593,white,D00,lost,resignation,No,No,No,Yes,No,draw,won,15,15,66.6,63.5,4.44,4.23,N/A,5,375.70
Cosmos_IV,1401,2024-11-18,00:37:40,2,1,7,29,600,1619,1561,white,A40,won,checkmate,No,No,No,No,No,lost,draw,46,45,554.4,457.6,12.05,10.17,N/A,N/A,96.40
Cosmos_IV,1402,2024-11-19,10:50:16,3,11,1,24,600,1612,1652,black,D02,lost,checkmate,Yes,Yes,No,Yes,No,won,lost,74,74,577,373.4,7.8,5.05,11,12,122601.60
Cosmos_IV,1403,2024-11-19,11:06:39,3,12,2,25,600,1619,1563,black,D00,won,checkmate,Yes,Yes,No,No,No,lost,won,27,27,449.3,160.4,16.64,5.94,12,N/A,406.00
Cosmos_IV,1404,2024-11-19,23:39:18,3,24,3,21,600,1626,1571,white,A40,won,resignation,No,No,No,No,No,won,lost,14,13,84.6,58.8,6.04,4.52,N/A,N/A,44709.70
Cosmos_IV,1405,2024-11-19,23:50:30,3,24,4,22,600,1635,1666,white,D00,won,abandoned,No,No,No,Yes,No,won,won,26,25,399.7,264.2,15.37,10.57,N/A,8,587.40
Cosmos_IV,1406,2024-11-20,00:03:01,4,1,5,23,600,1642,1589,white,D00,won,checkmate,No,No,Yes,No,Yes,won,won,69,68,593.4,462.8,8.6,6.81,15,11,351.30
Cosmos_IV,1407,2024-11-20,12:11:25,4,13,4,24,600,1635,1676,black,B13,lost,resignation,No,Yes,No,Yes,No,won,won,22,23,362.4,63.7,16.47,2.77,10,10,43110.60
Cosmos_IV,1408,2024-11-20,12:18:59,4,13,5,25,600,1643,1617,black,D00,won,resignation,Yes,Yes,No,Yes,No,lost,won,19,19,102,47.4,5.37,2.49,9,10,91.60
Cosmos_IV,1409,2024-11-20,12:22:01,4,13,6,26,600,1651,1623,black,B10,won,resignation,No,Yes,No,Yes,No,won,lost,32,32,433.7,247.4,13.55,7.73,13,6,80.00
Cosmos_IV,1410,2024-11-20,12:33:58,4,13,7,27,600,1650,1617,white,D02,draw,insufficient material,No,Yes,No,Yes,No,won,won,67,66,527.7,245.9,7.88,3.73,11,10,283.30
Cosmos_IV,1411,2024-11-20,13:28:27,4,14,8,28,300,1085,1085,white,A40,won,checkmate,Yes,Yes,No,No,Yes,draw,won,23,22,156,143.3,6.78,6.51,9,13,2741.30
Cosmos_IV,1412,2024-11-21,18:48:34,5,19,1,22,600,1658,1633,white,D00,won,checkmate,No,No,No,Yes,No,won,draw,29,28,211.4,221.9,7.29,7.92,N/A,7,105451.00
Cosmos_IV,1413,2024-11-21,18:56:03,5,19,2,23,600,1651,1701,black,D02,lost,resignation,No,Yes,No,Yes,No,won,won,52,53,388.3,266.9,7.47,5.04,26,12,237.60
Cosmos_IV,1414,2024-11-21,19:07:16,5,20,3,24,600,1642,1637,black,D02,lost,resignation,No,Yes,No,Yes,No,lost,won,58,59,321.6,388.2,5.54,6.58,14,11,284.70
Cosmos_IV,1415,2024-11-21,19:19:35,5,20,4,25,600,1634,1641,white,A41,lost,resignation,Yes,Yes,No,No,No,lost,lost,18,18,141.2,104.2,7.84,5.79,14,N/A,417.40
Cosmos_IV,1416,2024-11-22,22:48:51,6,23,1,22,600,1641,1588,black,B13,won,resignation,No,Yes,No,Yes,No,lost,lost,28,28,347.1,118.7,12.4,4.24,10,6,98814.80
Cosmos_IV,1417,2024-11-22,22:57:00,6,23,2,23,600,1650,1661,white,A41,won,resignation,Yes,No,Yes,No,No,won,lost,31,30,435.7,178.1,14.05,5.94,8,N/A,141.90
Cosmos_IV,1418,2024-11-23,00:37:03,7,1,3,24,600,1657,1617,black,B12,won,resignation,No,No,Yes,Yes,No,won,won,31,31,400.9,187.1,12.93,6.04,10,9,5567.30
Cosmos_IV,1419,2024-11-23,00:47:20,7,1,4,25,600,1666,1681,white,A40,won,resignation,No,No,No,No,No,won,won,13,12,115.8,40.7,8.91,3.39,N/A,N/A,216.10
Cosmos_IV,1420,2024-11-23,00:50:16,7,1,5,26,600,1674,1647,white,D02,won,checkmate,Yes,Yes,No,Yes,No,won,won,28,27,166.9,232.6,5.96,8.61,15,18,60.20
Cosmos_IV,1421,2024-11-23,00:57:49,7,1,6,27,600,1666,1692,white,D00,lost,resignation,No,No,No,Yes,No,won,won,14,14,199.4,171.1,14.24,12.22,N/A,11,286.10
Cosmos_IV,1422,2024-11-23,01:05:33,7,2,7,28,600,1674,1675,black,B18,won,resignation,No,Yes,No,No,Yes,lost,won,46,47,466.8,362.2,10.15,7.71,11,11,264.60
Cosmos_IV,1423,2024-11-23,07:36:46,7,8,8,29,300,1096,1075,black,D00,won,checkmate,No,No,No,No,Yes,won,lost,53,53,281.9,259.6,5.32,4.9,N/A,13,23006.20
Cosmos_IV,1424,2024-11-23,08:55:28,7,9,9,30,300,1095,1078,black,B12,draw,timeout vs insufficient material,No,Yes,No,Yes,No,won,won,68,68,299.7,299.9,4.41,4.41,22,19,4440.10
Cosmos_IV,1425,2024-11-23,12:51:19,7,13,10,31,300,1105,1069,white,E61,won,checkmate,No,Yes,No,Yes,No,draw,won,36,35,264.7,275.6,7.35,7.87,9,5,13851.30
Cosmos_IV,1426,2024-11-23,16:28:00,7,17,11,32,300,1115,1094,white,A45,won,abandoned,Yes,Yes,No,Yes,No,won,draw,19,18,188.5,122.3,9.92,6.79,14,14,12736.30
Cosmos_IV,1427,2024-11-26,21:21:48,3,22,1,24,600,1665,1658,black,D02,lost,resignation,No,No,Yes,No,Yes,won,won,48,49,520.9,375,10.85,7.65,14,14,276639.50
Cosmos_IV,1428,2024-11-26,21:37:00,3,22,2,25,600,1673,1650,white,D00,won,resignation,Yes,Yes,No,No,Yes,lost,won,38,37,241,452.3,6.34,12.22,9,17,391.10
Cosmos_IV,1429,2024-12-01,18:13:13,1,19,1,3,600,1666,1713,black,B10,lost,resignation,No,No,No,Yes,No,won,lost,13,14,126.6,95.9,9.74,6.85,N/A,8,419532.00
Cosmos_IV,1430,2024-12-01,18:17:18,1,19,2,4,600,1659,1719,black,D30,lost,resignation,No,Yes,No,No,Yes,lost,won,47,48,560.9,182.2,11.93,3.8,16,16,118.40
Cosmos_IV,1431,2024-12-01,18:30:23,1,19,3,5,600,1651,1663,white,D00,lost,resignation,No,No,No,No,No,lost,lost,14,14,87.6,48.2,6.26,3.44,N/A,N/A,224.10
Cosmos_IV,1432,2024-12-01,18:33:10,1,19,4,6,600,1660,1666,white,D00,won,checkmate,Yes,Yes,No,Yes,No,lost,lost,34,33,460.7,202.9,13.55,6.15,11,12,79.40
Cosmos_IV,1433,2024-12-02,09:58:10,2,10,5,7,600,1667,1614,black,D13,won,checkmate,Yes,Yes,No,Yes,No,won,lost,35,35,546.2,285.9,15.61,8.17,8,9,55039.30
Cosmos_IV,1434,2024-12-03,00:26:39,3,1,2,8,600,1675,1659,white,A41,won,resignation,No,No,No,No,No,won,won,38,37,533.1,298.2,14.03,8.06,N/A,N/A,51562.80
Cosmos_IV,1435,2024-12-04,12:26:10,4,13,1,7,600,1683,1646,black,B18,won,resignation,No,No,No,No,No,won,won,16,16,225.9,160.5,14.12,10.03,N/A,N/A,129037.90
Cosmos_IV,1436,2024-12-04,12:32:56,4,13,2,8,600,1690,1639,white,D02,won,resignation,Yes,Yes,No,Yes,No,won,won,22,21,310.2,251.3,14.1,11.97,11,11,180.10
Cosmos_IV,1437,2024-12-04,12:42:36,4,13,3,9,600,1689,1640,black,B18,draw,repetition,No,Yes,No,Yes,No,won,won,75,75,586.9,580.7,7.83,7.74,18,13,269.80
Cosmos_IV,1438,2024-12-04,17:09:52,4,18,4,10,600,1682,1743,black,B18,lost,resignation,No,Yes,No,Yes,No,draw,won,32,33,573.2,360.3,17.91,10.92,16,10,15449.10
Cosmos_IV,1439,2024-12-04,17:25:40,4,18,5,11,600,1674,1695,white,A43,lost,resignation,No,No,No,No,No,lost,draw,7,7,29.5,25.2,4.21,3.6,N/A,N/A,374.80
Cosmos_IV,1440,2024-12-04,17:26:53,4,18,6,12,600,1667,1732,white,A45,lost,checkmate,Yes,Yes,No,Yes,No,lost,lost,56,56,563.6,273.2,10.06,4.88,11,13,43.50
Cosmos_IV,1441,2024-12-04,17:41:26,4,18,7,13,600,1659,1670,black,D10,lost,resignation,Yes,Yes,No,Yes,No,lost,lost,21,22,329.4,159.5,15.69,7.25,9,10,309.40
Cosmos_IV,1442,2024-12-05,00:59:22,5,1,8,14,600,1651,1677,black,B10,lost,timeout,No,Yes,No,Yes,No,lost,lost,46,47,599.2,595.7,13.03,12.67,17,5,25946.60
Cosmos_IV,1443,2024-12-05,01:19:47,5,2,9,15,600,1659,1629,white,A40,won,resignation,Yes,Yes,No,No,No,lost,lost,44,43,241.8,153.3,5.5,3.57,15,N/A,625.80
Cosmos_IV,1444,2024-12-05,12:51:29,5,13,7,16,600,1667,1644,black,B13,won,resignation,No,No,No,No,No,won,lost,18,19,124.3,77.3,6.91,4.07,N/A,N/A,41260.20
Cosmos_IV,1445,2024-12-05,17:04:41,5,18,8,17,600,1660,1722,black,B10,lost,resignation,No,No,No,No,Yes,won,won,43,44,580.8,249.3,13.51,5.67,N/A,24,15067.70
Cosmos_IV,1446,2024-12-05,17:18:58,5,18,8,18,600,1667,1619,white,A40,won,resignation,Yes,Yes,No,No,No,lost,won,45,44,380.1,289.8,8.45,6.59,14,N/A,276.20
Cosmos_IV,1447,2024-12-05,17:30:40,5,18,7,19,600,1658,1639,white,E61,lost,checkmate,No,Yes,No,Yes,No,won,lost,68,68,596.1,474.5,8.77,6.98,13,5,321.90
Cosmos_IV,1448,2024-12-05,19:07:14,5,20,7,20,600,1673,1725,white,A80,lost,resignation,No,Yes,No,Yes,No,lost,won,34,33,583.2,131.5,17.15,3.98,9,8,5197.90
Cosmos_IV,1449,2024-12-05,19:19:23,5,20,8,21,600,1665,1691,black,D00,lost,resignation,No,Yes,No,Yes,No,lost,lost,33,34,550.4,402.4,16.68,11.84,10,9,145.80
Cosmos_IV,1450,2024-12-05,19:35:33,5,20,9,22,600,1672,1632,white,D00,won,timeout,No,No,No,Yes,No,lost,lost,32,31,516.3,569.2,16.13,18.36,N/A,17,419.60
Cosmos_IV,1451,2024-12-05,21:19:41,5,22,10,23,600,1671,1650,black,D00,won,resignation,No,No,Yes,Yes,No,won,lost,38,39,463,269.4,12.18,6.91,10,10,5731.70
Cosmos_IV,1452,2024-12-05,23:27:17,5,24,11,24,600,1670,1670,black,A34,won,resignation,No,No,No,No,No,won,won,9,9,98.6,31.1,10.96,3.46,N/A,N/A,7193.00
Cosmos_IV,1453,2024-12-05,23:30:01,5,24,12,25,600,1663,1724,black,D02,lost,resignation,No,No,Yes,No,Yes,won,won,29,30,456.3,241.2,15.73,8.04,23,16,65.40
Cosmos_IV,1454,2024-12-05,23:42:01,5,24,13,26,600,1670,1612,white,A40,won,resignation,No,No,Yes,No,Yes,lost,won,26,26,254.9,100.3,9.8,3.86,14,7,263.70
Cosmos_IV,1455,2024-12-05,23:49:38,5,24,14,27,600,1677,1625,white,D00,won,checkmate,Yes,Yes,No,No,No,won,lost,38,37,547.6,259,14.41,7.0,21,N/A,202.10
Cosmos_IV,1456,2024-12-06,15:01:59,6,16,12,28,600,1670,1728,black,B14,lost,checkmate,No,Yes,No,Yes,No,won,won,23,24,500.8,416.8,21.77,17.37,8,8,54193.40
Cosmos_IV,1457,2024-12-06,15:17:31,6,16,13,29,600,1678,1665,white,D02,won,resignation,Yes,Yes,No,Yes,No,lost,won,32,31,402.2,408.4,12.57,13.17,11,11,431.20
